INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,LAJOLLA_6_N007,LAJOLLA_6_N007,LAJOLLA_6_N007,DAM,MGHG,LMP_GHG_PRC,LAJOLLA_6_N007,ALL,1,0,100
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,LAJOLLA_6_N007,LAJOLLA_6_N007,LAJOLLA_6_N007,DAM,MGHG,LMP_GHG_PRC,LAJOLLA_6_N007,ALL,1,0,100
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,LAJOLLA_6_N007,LAJOLLA_6_N007,LAJOLLA_6_N007,DAM,MGHG,LMP_GHG_PRC,LAJOLLA_6_N007,ALL,1,0,100
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,LAJOLLA_6_N007,LAJOLLA_6_N007,LAJOLLA_6_N007,DAM,MGHG,LMP_GHG_PRC,LAJOLLA_6_N007,ALL,1,0,100
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,LAJOLLA_6_N007,LAJOLLA_6_N007,LAJOLLA_6_N007,DAM,MGHG,LMP_GHG_PRC,LAJOLLA_6_N007,ALL,1,0,100
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,LAJOLLA_6_N007,LAJOLLA_6_N007,LAJOLLA_6_N007,DAM,MGHG,LMP_GHG_PRC,LAJOLLA_6_N007,ALL,1,0,100
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,59.85907,101
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,79.28514,101
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,88.54584,101
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,56.14818,101
2022-10-03T17:00:00-00:00,2022-10-03T18:00:00-00:00,2022-10-03,11,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,43.42868,101
2022-10-03T21:00:00-00:00,2022-10-03T22:00:00-00:00,2022-10-03,15,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,64.09369,101
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,68.11646,101
2022-10-03T18:00:00-00:00,2022-10-03T19:00:00-00:00,2022-10-03,12,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,43.3316,101
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,68.29797,101
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,70.74666,101
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,66.44792,101
2022-10-04T04:00:00-00:00,2022-10-04T05:00:00-00:00,2022-10-03,22,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,79.44983,101
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,63.41101,101
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,61.89064,101
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,67.05592,101
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,48.93882,101
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,79.42051,101
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,55.06709,101
2022-10-03T08:00:00-00:00,2022-10-03T09:00:00-00:00,2022-10-03,2,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,60.44246,101
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,59.69284,101
2022-10-03T13:00:00-00:00,2022-10-03T14:00:00-00:00,2022-10-03,7,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,89.57571,101
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,77.91513,101
2022-10-03T19:00:00-00:00,2022-10-03T20:00:00-00:00,2022-10-03,13,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,47.02205,101
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,LMP,LMP_PRC,MERCEDFL_7_N002,ALL,1,99.87461,101
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T17:00:00-00:00,2022-10-03T18:00:00-00:00,2022-10-03,11,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,-4.21461,102
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T13:00:00-00:00,2022-10-03T14:00:00-00:00,2022-10-03,7,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,-0.03205,102
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,-2.24361,102
2022-10-03T19:00:00-00:00,2022-10-03T20:00:00-00:00,2022-10-03,13,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,-2.60051,102
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,-0.17777,102
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T18:00:00-00:00,2022-10-03T19:00:00-00:00,2022-10-03,12,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,-3.78773,102
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T08:00:00-00:00,2022-10-03T09:00:00-00:00,2022-10-03,2,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,3.66095,102
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,6.40585,102
2022-10-03T21:00:00-00:00,2022-10-03T22:00:00-00:00,2022-10-03,15,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,8.95153,102
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-04T04:00:00-00:00,2022-10-04T05:00:00-00:00,2022-10-03,22,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,0,102
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCC,LMP_CONG_PRC,MERCEDFL_7_N002,ALL,1,-0.64372,102
2022-10-03T13:00:00-00:00,2022-10-03T14:00:00-00:00,2022-10-03,7,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,84.44962,103
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,71.02814,103
2022-10-04T04:00:00-00:00,2022-10-04T05:00:00-00:00,2022-10-03,22,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,78.12176,103
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,59.29034,103
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,49.07231,103
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,82.48527,103
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,56.30338,103
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,58.61966,103
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,73.31808,103
2022-10-03T17:00:00-00:00,2022-10-03T18:00:00-00:00,2022-10-03,11,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,46.26011,103
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,51.65049,103
2022-10-03T18:00:00-00:00,2022-10-03T19:00:00-00:00,2022-10-03,12,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,46.41383,103
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,65.43205,103
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,99.6852,103
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,79.57958,103
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,51.20643,103
2022-10-03T21:00:00-00:00,2022-10-03T22:00:00-00:00,2022-10-03,15,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,54.76973,103
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,60.09615,103
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,89.38607,103
2022-10-03T08:00:00-00:00,2022-10-03T09:00:00-00:00,2022-10-03,2,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,57.1668,103
2022-10-03T19:00:00-00:00,2022-10-03T20:00:00-00:00,2022-10-03,13,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,49.21897,103
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,66.22807,103
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,64.74333,103
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCE,LMP_ENE_PRC,MERCEDFL_7_N002,ALL,1,56.60432,103
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,-0.29444,104
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,3.37313,104
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,-2.88698,104
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,0.19971,104
2022-10-03T13:00:00-00:00,2022-10-03T14:00:00-00:00,2022-10-03,7,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,5.12609,104
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,3.25475,104
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,-0.84023,104
2022-10-03T17:00:00-00:00,2022-10-03T18:00:00-00:00,2022-10-03,11,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,1.38318,104
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,3.38946,104
2022-10-03T08:00:00-00:00,2022-10-03T09:00:00-00:00,2022-10-03,2,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,3.27566,104
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,2.11011,104
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,0.82785,104
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,0.1894,104
2022-10-03T19:00:00-00:00,2022-10-03T20:00:00-00:00,2022-10-03,13,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,0.4036,104
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,4.52975,104
2022-10-03T21:00:00-00:00,2022-10-03T22:00:00-00:00,2022-10-03,15,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,0.37243,104
2022-10-03T18:00:00-00:00,2022-10-03T19:00:00-00:00,2022-10-03,12,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,0.70549,104
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,4.59704,104
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,4.12068,104
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,2.86592,104
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,-0.05409,104
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,3.27098,104
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,0.36224,104
2022-10-04T04:00:00-00:00,2022-10-04T05:00:00-00:00,2022-10-03,22,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MCL,LMP_LOSS_PRC,MERCEDFL_7_N002,ALL,1,1.32807,104
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MGHG,LMP_GHG_PRC,MERCEDFL_7_N002,ALL,1,0,105
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MGHG,LMP_GHG_PRC,MERCEDFL_7_N002,ALL,1,0,105
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MGHG,LMP_GHG_PRC,MERCEDFL_7_N002,ALL,1,0,105
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MGHG,LMP_GHG_PRC,MERCEDFL_7_N002,ALL,1,0,105
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,MERCEDFL_7_N002,MERCEDFL_7_N002,MERCEDFL_7_N002,DAM,MGHG,LMP_GHG_PRC,MERCEDFL_7_N002,ALL,1,0,105
